"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DGUOK",0,0.974052539017073,0.722,0.367,0
"RTKN",0,0.27739608765674,0.186,0.02,0
"AUP1",0,0.813237863004335,0.662,0.305,0
"HK2",0,0.490573794129221,0.404,0.139,0
"TMSB10",0,1.50183457668801,0.993,0.902,0
"KCMF1",0,0.725238249880991,0.59,0.28,0
"RETSAT",0,0.603614119320949,0.389,0.062,0
"VAMP8",0,0.908787846430572,0.844,0.527,0
"RNF181",0,0.863684983997511,0.731,0.39,0
"KDM3A",0,0.482989900333168,0.417,0.17,0
"CHMP3",0,0.829755433192779,0.683,0.376,0
"RNF103",0,1.11845799841485,0.597,0.126,0
"RMND5A",0,1.37956521110018,0.656,0.161,0
"LINC00152",0,0.986005286858328,0.655,0.316,0
"PROM2",0,0.449127659345238,0.194,0.011,0
"LINC00342",0,0.629484370313677,0.28,0.047,0
"ANKRD36C",0,1.75342238073729,0.598,0.219,0
"CNNM4",0,0.251982142931616,0.195,0.041,0
"COX5B",0,1.2824167417308,0.916,0.652,0
"COA5",0,0.478449814489964,0.448,0.207,0
"TXNDC9",0,0.494313657919683,0.428,0.182,0
"EIF5B",0,0.613295481138532,0.715,0.417,0
"NPAS2",0,0.509678125452221,0.305,0.023,0
"CNOT11",0,0.507951128505486,0.416,0.136,0
"CREG2",0,0.263733047969117,0.139,0.006,0
"MAP4K4",0,0.763150811743784,0.543,0.259,0
"FHL2",0,1.87111813883975,0.686,0.072,0
"SULT1C2",0,0.548851779423062,0.227,0.014,0
"GCC2",0,1.02049225694707,0.803,0.474,0
"SEPT10",0,0.602688849847168,0.453,0.116,0
"SOWAHC",0,0.465678645640056,0.294,0.051,0
"MALL",0,1.68213585043246,0.564,0.033,0
"LINC00116",0,0.794344179693959,0.589,0.28,0
"MIR4435-1HG",0,1.46238675708037,0.722,0.231,0
"TMEM87B",0,0.63425390544288,0.496,0.161,0
"CHCHD5",0,0.645269519999375,0.546,0.27,0
"SLC35F5",0,0.499970236602241,0.407,0.114,0
"INSIG2",0,0.779119159279095,0.529,0.175,0
"TMEM37",0,0.40259996561387,0.231,0.05,0
"EPB41L5",0,0.353154317110098,0.237,0.027,0
"TFCP2L1",0,0.365184699642864,0.21,0.027,0
"TSN",0,0.71673320404556,0.543,0.196,0
"GYPC",0,-0.898330470155659,0.012,0.374,0
"SMPD4",0,0.339468104693685,0.299,0.099,0
"IMP4",0,0.666131261777574,0.515,0.215,0
"FAM168B",0,0.496253040836009,0.427,0.14,0
"PLEKHB2",0,0.716554080852421,0.669,0.32,0
"MZT2A",0,0.956194765063802,0.721,0.392,0
"MGAT5",0,0.454343660182565,0.384,0.138,0
"CXCR4",0,-1.99900182571488,0.098,0.563,0
"HNMT",0,0.388878308822064,0.504,0.212,0
"SPOPL",0,0.515263449051626,0.435,0.162,0
"ARHGAP15",0,-0.478265915266193,0.007,0.276,0
"ZEB2",0,-1.1771838130067,0.036,0.349,0
"ORC4",0,0.412696771266071,0.371,0.139,0
"LYPD6B",0,0.643027940261777,0.28,0.018,0
"MMADHC",0,0.777066365486508,0.614,0.264,0
"RND3",0,1.64800302955319,0.701,0.084,0
"GPD2",0,0.366760680632214,0.313,0.091,0
"GALNT5",0,1.13710340711833,0.435,0.018,0
"CYTIP",0,-1.20065312064448,0.023,0.486,0
"PKP4",0,0.436347180862772,0.306,0.055,0
"TANC1",0,0.258883136382968,0.199,0.037,0
"ITGB6",0,1.39429541302732,0.419,0.03,0
"COBLL1",0,0.47657118358685,0.345,0.091,0
"GALNT3",0,1.57882873100057,0.709,0.09,0
"STK39",0,0.71371370085192,0.439,0.102,0
"NOSTRIN",0,0.250994271860687,0.159,0.015,0
"DHRS9",0,1.41434022813243,0.224,0.062,0
"METTL5",0,0.646424188047831,0.56,0.277,0
"GORASP2",0,0.72211221018772,0.545,0.194,0
"DYNC1I2",0,0.700369806851707,0.662,0.37,0
"ITGA6",0,1.1631468672938,0.604,0.13,0
"WIPF1",0,-0.865985968811847,0.081,0.485,0
"MTX2",0,0.466731928950503,0.401,0.153,0
"NFE2L2",0,0.642847615662137,0.715,0.452,0
"SESTD1",0,1.25836570564506,0.608,0.141,0
"SSFA2",0,1.01690402888354,0.631,0.194,0
"NCKAP1",0,1.06848952056441,0.644,0.086,0
"ZC3H15",0,0.785424647557331,0.741,0.406,0
"ITGAV",0,0.73808519376819,0.519,0.177,0
"TFPI",0,1.4765729771496,0.571,0.095,0
"GULP1",0,1.50476324971626,0.572,0.05,0
"SLC40A1",0,0.86291584193317,0.509,0.163,0
"INPP1",0,0.614218749026657,0.391,0.101,0
"MFSD6",0,0.521937545479331,0.356,0.086,0
"MYO1B",0,0.546336863107611,0.334,0.047,0
"COQ10B",0,0.729263866308266,0.572,0.244,0
"HSPD1",0,1.42691259768032,0.834,0.47,0
"HSPE1",0,1.59030905120825,0.873,0.555,0
"MOB4",0,0.674974956758122,0.556,0.247,0
"SPATS2L",0,1.53388856327388,0.838,0.231,0
"BZW1",0,1.10026386752372,0.801,0.46,0
"NDUFB3",0,0.781808655082484,0.731,0.475,0
"SUMO1",0,1.07465074498934,0.79,0.465,0
