"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AKR1C3",0,0.817591118897914,0.714,0.277,0
"VIM",0,1.17727556945288,0.989,0.767,0
"MSRB2",0,0.439220971406885,0.56,0.303,0
"APBB1IP",0,0.293963789651957,0.205,0.018,0
"ZEB1",0,-0.496917524562049,0.043,0.297,0
"ITGB1",0,-1.07836903853682,0.512,0.753,0
"RASSF4",0,0.662284276623045,0.491,0.155,0
"ANK3",0,0.394400342136242,0.314,0.088,0
"SRGN",0,-1.47966839767452,0.034,0.577,0
"PCBD1",0,0.283076982737508,0.603,0.291,0
"UNC5B",0,-0.303019162113337,0.004,0.154,0
"P4HA1",0,0.542696450119339,0.436,0.125,0
"VDAC2",0,0.517539928986814,0.774,0.58,0
"KCNMA1",0,0.594026355090128,0.295,0.02,0
"RPS24",0,0.858670986957276,0.998,0.985,0
"ACTA2",0,-2.51386252997382,0.129,0.374,0
"ENTPD1",0,-0.275340788740952,0.005,0.165,0
"PGAM1",0,0.764752660319894,0.759,0.54,0
"DPCD",0,0.529782517712239,0.441,0.126,0
"ITPRIP",0,-0.345807873935232,0.037,0.216,0
"MXI1",0,0.483223659964255,0.476,0.202,0
"PLEKHA1",0,0.626407421206584,0.526,0.253,0
"BNIP3",0,1.6354353538159,0.873,0.348,0
"CCND2",0,-0.385054605019242,0.012,0.184,0
"GAPDH",0,1.49154898442424,0.997,0.974,0
"TPI1",0,1.57048047543222,0.973,0.855,0
"ENO2",0,0.426066750411805,0.284,0.051,0
"A2M",0,-2.02462229278987,0.042,0.664,0
"YBX3",0,0.864769209303798,0.887,0.64,0
"APOLD1",0,-0.893433650496043,0.023,0.368,0
"ARHGDIB",0,-1.41698732798882,0.056,0.597,0
"MGST1",0,1.22169436581037,0.828,0.227,0
"BHLHE41",0,0.678251095994096,0.41,0.035,0
"LRRK2",0,0.355427072505053,0.26,0.05,0
"SLC38A1",0,0.664879742233856,0.419,0.051,0
"TUBA1C",0,0.627250254831838,0.52,0.23,0
"TMBIM6",0,0.565847185168802,0.89,0.785,0
"GRASP",0,-0.367038511621141,0.005,0.158,0
"KRT18",0,1.87208146574381,0.909,0.343,0
