"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STAG3",0,0.627740081418548,0.384,0.076,0
"TSC22D4",0,0.427566003932133,0.503,0.246,0
"TRIM56",0,0.335452909110973,0.326,0.118,0
"CUX1",0,0.353999679247395,0.343,0.123,0
"ORAI2",0,0.448053524354091,0.37,0.097,0
"POLR2J3",0,0.642398781394045,0.599,0.257,0
"KMT2E",0,0.597093130848566,0.647,0.338,0
"SYPL1",0,0.355387852714667,0.448,0.223,0
"ARF5",0,0.318091261498932,0.444,0.241,0
"AKR1B1",0,0.359866863098878,0.372,0.178,0
"BPGM",0,-1.19530312583999,0.099,0.4,0
"MKRN1",0,-0.725109060468419,0.283,0.46,0
"REPIN1",0,0.275366726328421,0.289,0.108,0
"AC008060.7",0,0.399797819798835,0.231,0.017,0
"DNAJB6",0,0.414545797921589,0.574,0.348,0
"IL3RA",0,0.474198010615707,0.229,0.028,0
"SLC25A6",0,1.01489672773341,0.936,0.771,0
"ASMTL",0,0.261846236167428,0.24,0.071,0
"P2RY8",0,0.284323769961151,0.279,0.098,0
"ZBED1",0,0.318691504104579,0.24,0.044,0
"CD99",0,1.49294083711757,0.848,0.45,0
"PRKX",0,0.397584100223599,0.294,0.075,0
"TMSB4X",0,0.902776778186605,1,0.998,0
"OFD1",0,0.508718219506578,0.403,0.139,0
"GPM6B",0,0.288047176923237,0.183,0.028,0
"SH3KBP1",0,0.470500460227549,0.419,0.204,0
"EIF1AX",0,0.511712764274834,0.519,0.282,0
"SMS",0,0.472945315017705,0.464,0.209,0
"EIF2S3",0,0.460802642342969,0.476,0.255,0
"CXorf21",0,0.35331662703135,0.208,0.046,0
"DYNLT3",0,0.269822514691754,0.274,0.097,0
"TSPAN7",0,0.504903925499517,0.318,0.05,0
"DDX3X",0,0.509379848677253,0.572,0.386,0
"NDUFB11",0,0.530321175146176,0.688,0.449,0
"USP11",0,0.349533046427429,0.312,0.093,0
"UXT",0,0.476627472713586,0.638,0.439,0
"RBM3",0,0.372856259947725,0.704,0.501,0
"WAS",0,0.329084793826191,0.385,0.19,0
"GATA1",0,-0.376063348743651,0.005,0.15,0
"MAGED1",0,0.313326198377867,0.272,0.069,0
"ALAS2",0,-2.39995672333409,0.067,0.495,0
"LINC01420",0,0.687332602835371,0.552,0.193,0
"MSN",0,0.678494629138748,0.59,0.252,0
"IGBP1",0,0.45012630162726,0.445,0.212,0
"NONO",0,0.862430661437048,0.713,0.328,0
"PIN4",0,0.330598540314351,0.375,0.183,0
"RPS4X",0,1.21892122035365,0.996,0.969,0
"PBDC1",0,0.278983704629487,0.249,0.082,0
"ATRX",0,0.71404465468617,0.561,0.279,0
"PGK1",0,0.786011005601269,0.747,0.441,0
"SH3BGRL",0,0.412207067971967,0.731,0.494,0
"BTK",0,0.402968237077718,0.346,0.114,0
"BEX4",0,0.307494351572073,0.335,0.143,0
"TCEAL8",0,0.4268683866844,0.401,0.159,0
"TCEAL4",0,0.565714521846728,0.389,0.087,0
"MORF4L2",0,0.339352142616213,0.416,0.2,0
"TSC22D3",0,0.95681103062051,0.824,0.657,0
"SLC25A5",0,1.09987389172466,0.783,0.475,0
"UBE2A",0,0.409347499052201,0.438,0.196,0
"SEPT6",0,1.07042505035938,0.795,0.311,0
"RPL39",0,0.772201422383079,0.999,0.98,0
"UPF3B",0,0.463490724543066,0.385,0.123,0
"THOC2",0,0.541780523149527,0.513,0.227,0
"SASH3",0,0.416446567669058,0.385,0.136,0
"STK26",0,0.330707910480566,0.302,0.096,0
"FHL1",0,0.602022557220962,0.394,0.057,0
"MAP7D3",0,0.34487935752151,0.274,0.07,0
"RBMX",0,0.816537906039672,0.773,0.439,0
"BCAP31",0,0.428072038029508,0.498,0.263,0
"ARHGAP4",0,0.395288384059748,0.402,0.172,0
"RPL10",0,0.92385278631544,1,0.995,0
"ERICH1",0,0.306498223697354,0.348,0.154,0
"CNOT7",0,0.313046296627675,0.454,0.245,0
"DMTN",0,-0.581992092262717,0.013,0.253,0
"SLC25A37",0,-2.17844352619641,0.321,0.527,0
"BNIP3L",0,-1.09768033315266,0.368,0.521,0
"FGFR1",0,0.351444971898684,0.209,0.02,0
"ANK1",0,-0.392003883055897,0.006,0.164,0
"LYPLA1",0,0.355979376862874,0.436,0.2,0
"RPS20",0,0.555515219709659,0.98,0.935,0
"CHCHD7",0,0.472019258966284,0.46,0.193,0
"RP11-25K19.1",0,0.31267958100272,0.224,0.032,0
"CHD7",0,0.266760360565608,0.214,0.049,0
"RPL7",0,0.528476837255933,0.999,0.984,0
"PAG1",0,0.694946218059268,0.517,0.168,0
"FABP5",0,0.591830012693825,0.424,0.165,0
"CA1",0,-3.5568906641222,0.17,0.605,0
"CA2",0,-1.88857736638423,0.065,0.319,0
"SDC2",0,0.413024590892941,0.216,0.025,0
"MTDH",0,0.425092675963737,0.642,0.384,0
"COX6C",0,0.398824683286675,0.847,0.709,0
"YWHAZ",0,0.62615108373527,0.784,0.532,0
"ZNF706",0,0.40481066951082,0.496,0.261,0
"EIF3E",0,0.441509006666696,0.883,0.708,0
"ENY2",0,0.332719360095685,0.548,0.337,0
"EIF3H",0,0.432416697158751,0.706,0.527,0
"DENND3",0,0.37525818736435,0.237,0.041,0
"PTP4A3",0,0.462652832347275,0.319,0.078,0
"GSDMD",0,0.367924907098391,0.41,0.189,0
"PLIN2",0,0.341245040172557,0.33,0.133,0
"CDKN2A",0,0.464002442322047,0.254,0.049,0
