"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BCR",0,0.424049415408267,0.28,0.043,0
"BET1",0,0.523352601593557,0.424,0.146,0
"BET1L",0,0.261514980929548,0.244,0.084,0
"BFAR",0,0.50366058310337,0.488,0.223,0
"BIK",0,0.418603271650321,0.255,0.045,0
"BIN2",0,-0.450474719248163,0.009,0.278,0
"BLVRA",0,0.45502802019779,0.524,0.296,0
"BLVRB",0,0.673852769558348,0.727,0.367,0
"BMI1",0,0.310650885822046,0.281,0.095,0
"BNIP3",0,1.25315885945908,0.688,0.183,0
"BOD1",0,0.419844141614719,0.365,0.124,0
"BOK",0,0.484712583890339,0.313,0.04,0
"BOLA1",0,0.372453968315298,0.292,0.08,0
"BOLA3",0,0.702309633667854,0.547,0.247,0
"BOP1",0,0.384203986185151,0.278,0.087,0
"BPTF",0,0.431378300438644,0.476,0.272,0
"BRD2",0,0.728086083070014,0.693,0.476,0
"BRD3",0,0.317887922783198,0.307,0.121,0
"BRD4",0,0.529184723488341,0.545,0.288,0
"BRD7",0,0.442519812097316,0.401,0.165,0
"BRI3",0,1.46906004948987,0.885,0.463,0
"BRIX1",0,0.363855969808032,0.316,0.133,0
"BROX",0,0.341486264626766,0.36,0.161,0
"BRWD1",0,0.305085981004279,0.318,0.14,0
"BSDC1",0,0.352909646605034,0.357,0.153,0
"BSG",0,0.734514866282184,0.79,0.582,0
"BSPRY",0,0.494669926292732,0.301,0.02,0
"BTBD2",0,0.397615855779808,0.288,0.054,0
"BTBD6",0,0.276258358056228,0.211,0.044,0
"BTF3",0,0.834664277221432,0.976,0.963,0
"BTG1",0,-1.34041595855129,0.748,0.935,0
"BTG3",0,0.906369562357305,0.651,0.267,0
"BTK",0,-0.258901540027052,0.007,0.152,0
"BUD31",0,0.859334306376236,0.757,0.469,0
"BZW1",0,0.617502710754695,0.671,0.448,0
"BZW2",0,0.586103518662166,0.45,0.156,0
"LRMDA",0,0.317451410941367,0.289,0.117,0
"FAM241B",0,0.303514058800797,0.208,0.027,0
"C11orf1",0,0.626823037076047,0.47,0.126,0
"SELENOH",0,0.837415563249246,0.835,0.622,0
"C11orf58",0,0.527432778014833,0.764,0.62,0
"HIKESHI",0,0.444658859113375,0.491,0.299,0
"C12orf45",0,0.366788208246296,0.356,0.152,0
"C12orf49",0,0.629204104047935,0.46,0.133,0
"C12orf57",0,0.67992487171359,0.77,0.547,0
"ERG28",0,0.487635443248685,0.434,0.19,0
"C15orf48",0,2.24317955052088,0.738,0.273,0
"C15orf61",0,0.360801431755016,0.337,0.143,0
"METTL26",0,1.44547243268668,0.796,0.371,0
"C16orf89",0,0.94587755011945,0.348,0.078,0
"NDUFAF8",0,1.19252035181343,0.731,0.374,0
"FAM174C",0,0.879533406134296,0.703,0.417,0
"C19orf33",0,1.98884573446848,0.773,0.092,0
"TRIR",0,0.642252170914198,0.872,0.778,0
"C19orf48",0,0.697467691557658,0.402,0.112,0
"C19orf53",0,0.909497678056623,0.881,0.693,0
"MICOS13",0,0.795473046818722,0.73,0.464,0
"C1GALT1",0,0.505130579379375,0.387,0.13,0
"C1QA",0,-3.33160344350622,0.164,0.377,0
"C1QB",0,-3.31858292560332,0.136,0.356,0
"C1QC",0,-2.52618765588886,0.063,0.283,0
"INAVA",0,0.459587219620891,0.289,0.017,0
"C1orf116",0,0.839668392987432,0.449,0.036,0
"C1orf122",0,1.02211123057573,0.666,0.296,0
"C1orf162",0,-1.33731425980303,0.035,0.378,0
"C1orf198",0,0.400645257807476,0.268,0.054,0
"C1orf210",0,0.321455696089159,0.224,0.018,0
"C1orf35",0,0.550765054654847,0.441,0.169,0
"C1orf43",0,0.884219783534034,0.782,0.466,0
"C1orf53",0,0.350996842640873,0.233,0.038,0
"RAB5IF",0,0.936622345450042,0.717,0.418,0
"CFAP298",0,0.433342256272778,0.41,0.178,0
"C3",0,1.02305797720387,0.649,0.165,0
"C3AR1",0,-0.298027691728091,0.005,0.14,0
"C3orf14",0,0.516866791998237,0.389,0.117,0
"C4BPA",0,0.819662858495093,0.313,0.055,0
"C4BPB",0,0.387934934546294,0.161,0.009,0
"C4orf48",0,0.917616639482038,0.664,0.412,0
"C5AR1",0,-0.483032489062064,0.019,0.184,0
"C5orf24",0,0.460442335581615,0.395,0.136,0
"C5orf38",0,0.519445659226501,0.244,0.042,0
"CPLANE1",0,0.266403514742573,0.177,0.04,0
"ILRUN",0,0.279884855655228,0.238,0.081,0
"C6orf132",0,0.635244497945781,0.366,0.028,0
"SNHG32",0,1.29357013818859,0.887,0.628,0
"C6orf62",0,0.46106885766991,0.569,0.372,0
"CYREN",0,0.279650275311054,0.257,0.094,0
"C7orf50",0,0.979868622770249,0.695,0.375,0
"STMP1",0,0.603875650792972,0.627,0.419,0
"C8orf33",0,0.457920367469287,0.359,0.118,0
"TCIM",0,2.39697293762291,0.758,0.13,0
"RBIS",0,0.652455111105795,0.688,0.451,0
"C8orf82",0,0.447168438003901,0.328,0.1,0
"C9orf16",0,0.845095789097521,0.848,0.677,0
"AOPEP",0,0.829468714530146,0.474,0.078,0
"TMEM250",0,0.272474419657128,0.223,0.059,0
"CAB39",0,0.355007145316407,0.368,0.174,0
