"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLEKHO1",2.18114077542385e-44,-0.451225261527719,0.326,0.573,4.9808530747579e-40
"FAM120AOS",2.18780760120899e-44,0.460803463074348,0.546,0.325,4.99607743812085e-40
"RPS16",2.3744285948338e-44,0.553019518981822,0.999,0.999,5.42224513916247e-40
"LINC01003",2.50452116133859e-44,0.437915829076575,0.317,0.115,5.71932452403279e-40
"RBM17",2.72400296676426e-44,0.585895376469683,0.746,0.599,6.22053317490287e-40
"ZNF91",2.72901667478797e-44,0.444243975185106,0.388,0.171,6.2319824785458e-40
"ANKH",2.87021275302283e-44,-0.600581418950695,0.274,0.502,6.55441784280293e-40
"NDUFAF4",3.06033152793191e-44,0.621520645757245,0.546,0.338,6.9885730771853e-40
"ADHFE1",3.12945473296156e-44,0.441841065230237,0.198,0.033,7.14642282819102e-40
"AKR7A2",3.14377937236944e-44,0.691781160793213,0.745,0.611,7.17913457474286e-40
"TMEM199",3.26229289960677e-44,0.380164700587978,0.509,0.275,7.44977206554203e-40
"CTSD",3.57348952034025e-44,-1.11303661540801,0.884,0.933,8.160420668649e-40
"INTS12",3.92173452795196e-44,0.342012944849392,0.383,0.159,8.95567296803109e-40
"SOHLH1",4.54211845052174e-44,0.360722152474855,0.14,0.003,1.03723816936114e-39
"SCNM1",4.68092321191482e-44,0.486803661322199,0.639,0.454,1.06893562467287e-39
"CDH3",4.82597740952954e-44,0.433292545693796,0.221,0.046,1.10206020124017e-39
"GTF3A",5.32025740524808e-44,0.489217804363085,0.897,0.799,1.21493398106245e-39
"IGSF3",5.77958926259229e-44,0.432716973070699,0.292,0.094,1.31982700400558e-39
"SUCLA2",5.82885367941006e-44,0.419095391645965,0.528,0.3,1.33107702623008e-39
"RMND1",6.38943569801768e-44,0.439099180426776,0.378,0.161,1.45909153599932e-39
"PPIG",6.47326201024407e-44,0.457389259495546,0.876,0.787,1.47823411265934e-39
"MRPL42",6.50387624260455e-44,0.560124095204939,0.654,0.46,1.48522517876117e-39
"B4GALNT3",6.53419252430526e-44,0.271241421426647,0.172,0.019,1.49214820485035e-39
"COL9A3",6.68674293276124e-44,1.09537844925393,0.258,0.076,1.52698461612536e-39
"SLC20A2",7.22446024457856e-44,0.455847562705694,0.382,0.167,1.64977774145196e-39
"LEMD2",8.49272230105e-44,0.384005450712473,0.423,0.198,1.93939806466778e-39
"GTF3C6",9.45673348461667e-44,0.516010673435082,0.883,0.779,2.15953965854706e-39
"EPHX2",9.69779699852155e-44,0.365584382484507,0.33,0.118,2.21458892258238e-39
"CMTM4",9.93145021712862e-44,0.295775692455202,0.244,0.059,2.26794597158349e-39
"WDR66",1.00875329922622e-43,0.337665597626288,0.177,0.021,2.30358903411299e-39
"NXT1",1.0364814155742e-43,0.484071742340472,0.613,0.405,2.36690896060523e-39
"KCNG1",1.10443967580049e-43,0.494669304946817,0.181,0.024,2.52209844365801e-39
"CPQ",1.14072337157717e-43,-0.433162774028507,0.232,0.462,2.60495589133363e-39
"TTLL12",1.21386499436448e-43,0.341007156389401,0.305,0.104,2.77198210113073e-39
"SERPINB1",1.21761492313267e-43,-0.563595476959836,0.538,0.704,2.78054543846576e-39
"ZMYND8",1.23256219781899e-43,0.623117180232359,0.478,0.274,2.81467903493945e-39
"HMGA1",1.25677974559652e-43,0.896941051430578,0.67,0.513,2.8699822270442e-39
"DEDD2",1.26235473127466e-43,0.40282371836064,0.454,0.229,2.88271326433882e-39
"MAPK8IP2",1.40715195356378e-43,0.257672408326069,0.155,0.01,3.21337220115826e-39
"ADCK5",1.46269652912059e-43,0.322644343604794,0.255,0.069,3.34021379389978e-39
"HSPA5",1.52768519527575e-43,0.718256702779059,0.902,0.828,3.48862191193171e-39
"CDC73",1.56663835017861e-43,0.548021941285896,0.519,0.316,3.57757533646788e-39
"ELAVL1",1.57672920546419e-43,0.445638985819519,0.714,0.527,3.60061881359803e-39
"ITGAE",1.75429867044808e-43,0.456642313601327,0.553,0.323,4.00611644383524e-39
"KCNK5",1.77255330202656e-43,0.357740994824684,0.16,0.013,4.04780272050785e-39
"ASPSCR1",1.83328609686244e-43,0.40948502533418,0.524,0.3,4.18649213079508e-39
"COL12A1",1.97051777737945e-43,-0.660945339968754,0.036,0.181,4.49987439642372e-39
"TACC2",1.97567324361491e-43,0.372983411237318,0.237,0.057,4.51164741911901e-39
"HNRNPH2",1.98884115076863e-43,0.44904515976776,0.779,0.608,4.54171765189524e-39
"DNALI1",2.11744605126524e-43,0.377943692929264,0.258,0.071,4.83539980266929e-39
"ATP8B1",2.16975140458793e-43,0.307457974770308,0.254,0.066,4.954844307517e-39
"ARMC1",2.28051586968689e-43,0.439034932318924,0.508,0.287,5.20778604001699e-39
"VAV3",2.63334867371135e-43,0.513173725072825,0.384,0.176,6.01351503128725e-39
"ZFR",2.83162188210323e-43,0.470123873178056,0.574,0.361,6.46629172997093e-39
"SPR",2.9384035759716e-43,0.383599010580059,0.397,0.176,6.71013840608874e-39
"GAN",3.00493901853773e-43,0.364274072846253,0.299,0.101,6.86207874273275e-39
"PTRF",3.21780958436145e-43,-1.20052688880332,0.193,0.375,7.3481899668478e-39
"TNFRSF9",3.31723723626545e-43,-0.260483098005766,0.004,0.115,7.57524295273578e-39
"MYO9B",3.36200317180237e-43,-0.412069346978795,0.217,0.434,7.67747044312789e-39
"EFHC1",3.44805845966815e-43,0.422209429598822,0.416,0.198,7.87398629849819e-39
"LRRC47",3.5361150384762e-43,0.415098576359467,0.437,0.218,8.07507230186424e-39
"PLXNA4",3.6615982543243e-43,-0.285909557528169,0.008,0.123,8.36162577357498e-39
"LXN",3.89917012041129e-43,-0.516763805015985,0.136,0.335,8.90414488697122e-39
"PCGF3",4.40971241666999e-43,0.358867152998887,0.379,0.164,1.00700192747076e-38
"PEX19",4.74147532918595e-43,0.376343356827944,0.428,0.204,1.0827633061729e-38
"MATN3",4.76745314859511e-43,0.886753608594129,0.214,0.044,1.08869560101318e-38
"TOMM40",5.07341147793174e-43,0.465617915602863,0.689,0.486,1.15856424510049e-38
