"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC25A11",0,0.334220617736594,0.368,0.164,0
"RNF167",0,0.347004765525189,0.394,0.186,0
"PFN1",0,0.531994978472072,0.901,0.734,0
"SPAG7",0,0.300018768781791,0.391,0.203,0
"KIF1C",0,0.290577886333192,0.299,0.117,0
"RPAIN",0,0.449660524165655,0.503,0.242,0
"C1QBP",0,0.646735236950729,0.645,0.339,0
"DERL2",0,0.410680840958353,0.4,0.169,0
"TXNDC17",0,0.850629542351834,0.712,0.343,0
"XAF1",0,-0.267713634635665,0.008,0.125,0
"ACADVL",0,0.480455732072682,0.501,0.242,0
"PHF23",0,0.250876906598037,0.247,0.093,0
"GABARAP",0,0.516000419892781,0.558,0.313,0
"CTDNEP1",0,0.287289092096543,0.354,0.177,0
"CLDN7",0,0.872129329869143,0.567,0.174,0
"EIF5A",0,0.759772620880199,0.727,0.394,0
"TMEM256",0,0.979070969369053,0.808,0.397,0
"EIF4A1",0,0.491963656601135,0.72,0.468,0
"MPDU1",0,0.25246115136987,0.282,0.12,0
"SAT2",0,0.721735734711813,0.665,0.298,0
"NAA38",0,0.848307631907758,0.782,0.421,0
"CHD3",0,0.444379886573335,0.487,0.221,0
"TRAPPC1",0,0.416079251114866,0.554,0.356,0
"ALOX15B",0,1.06083832963001,0.633,0.221,0
"VAMP2",0,0.609842511617387,0.761,0.491,0
"RANGRF",0,0.28308265389456,0.299,0.128,0
"RPL26",0,0.985130469386985,0.999,0.99,0
"MYH10",0,0.289271960066482,0.282,0.096,0
"ZSWIM7",0,0.293684921679454,0.359,0.179,0
"TTC19",0,0.283750263889692,0.387,0.208,0
"NCOR1",0,0.347965165208512,0.502,0.314,0
"UBB",0,0.98053269341089,0.976,0.887,0
"LRRC75A",0,0.6377998600678,0.425,0.183,0
"RASD1",0,0.505315654078021,0.376,0.196,0
"PEMT",0,0.329326042086271,0.313,0.11,0
"SREBF1",0,0.531360565267197,0.438,0.133,0
"TOM1L2",0,0.31001045088405,0.305,0.118,0
"ALKBH5",0,0.751359852617382,0.481,0.176,0
"FLII",0,0.379407880195206,0.308,0.12,0
"TOP3A",0,0.251886927342778,0.166,0.043,0
"SMCR8",0,0.319333448105323,0.235,0.063,0
"TVP23B",0,0.329595716460294,0.269,0.086,0
"EPN2",0,0.337605622991868,0.333,0.134,0
"B9D1",0,0.295865224583255,0.213,0.046,0
"ALDH3A2",0,0.612694311414576,0.461,0.144,0
"ULK2",0,0.250739989090692,0.196,0.05,0
"USP22",0,1.08666305210037,0.639,0.238,0
"DHRS7B",0,0.329659954925627,0.278,0.102,0
"TMEM11",0,0.608844808287102,0.474,0.169,0
"MAP2K3",0,0.61616061956756,0.404,0.164,0
"TMEM97",0,0.324717509009651,0.294,0.095,0
"IFT20",0,0.398673726627747,0.469,0.214,0
"POLDIP2",0,0.442600226490931,0.428,0.151,0
"UNC119",0,0.250183051381246,0.245,0.085,0
"SDF2",0,0.327115975916065,0.427,0.228,0
"RPL23A",0,1.22810391163406,0.999,0.984,0
"TLCD1",0,0.260533687849434,0.207,0.045,0
"TRAF4",0,0.65418322768916,0.507,0.151,0
