"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AQR",0.0784342006533998,0.459472921185956,0.289,0.248,1
"MRPL2",0.0785155632010483,0.381806373393858,0.196,0.149,1
"C1orf123",0.0785683666851014,0.48513016460817,0.397,0.362,1
"FAM162A",0.0786826223470434,0.48478383347519,0.363,0.323,1
"OGG1",0.0786861858068371,0.444601462855057,0.221,0.174,1
"ARL5B",0.0789351760284486,1.07309284014369,0.196,0.156,1
"GBA",0.0790667690678897,-0.306141906372573,0.295,0.326,1
"DBF4B",0.0790851255524445,-0.387235493863957,0.087,0.121,1
"ZFAS1",0.0791300959314791,0.262462010993152,0.686,0.699,1
"TRMT1",0.0792740150503154,0.399934316735745,0.3,0.255,1
"EHD2",0.0794326716848581,1.54571124683942,0.252,0.323,1
"TTI2",0.0794986295766518,0.779447468541385,0.178,0.138,1
"ZNF12",0.0795274797126105,0.942755556612751,0.123,0.089,1
"MRPS33",0.079534500386357,0.495558854927507,0.298,0.255,1
"TMEM184C",0.0795852552638645,0.722950181512217,0.625,0.645,1
"NUPL1",0.079671609538803,0.443534538191865,0.637,0.752,1
"SYP",0.0799356114985015,0.263773130364785,0.242,0.191,1
"FLYWCH1",0.0799586052752904,-0.527566637273387,0.137,0.177,1
"LGALS8",0.0800889101201689,0.331223078401075,0.361,0.298,1
"GNA11",0.0802614944907693,-0.339182018550399,0.085,0.117,1
"PLEKHM2",0.0803373786587324,-0.396532164122961,0.18,0.22,1
"ZBTB45",0.0803441056804416,0.491890618879797,0.129,0.092,1
"LOC257396",0.0803734245587035,0.407900541369549,0.394,0.472,1
"UBAC1",0.080432601062859,0.282456522253879,0.153,0.113,1
"MTRF1",0.0804754837412174,0.5734876469229,0.129,0.092,1
"CNOT3",0.0805152083035477,-0.449806725686966,0.196,0.241,1
"HIST1H1E",0.0809403012040015,0.390714754088827,0.354,0.298,1
"TTC28-AS1",0.0811868997771933,0.64570537237459,0.251,0.206,1
"CHEK1",0.0812129616385918,2.5269062259427,0.268,0.245,1
"MORN4",0.0813476306400767,2.28246010793822,0.392,0.394,1
"ZMIZ2",0.0813487791975759,-0.382917685184002,0.319,0.365,1
"LINC00667",0.0815789522944783,0.504796558265697,0.455,0.415,1
"SNRNP35",0.081701143141631,-0.307780689352404,0.18,0.223,1
"IQCB1",0.0819687938058077,0.942928097278954,0.194,0.156,1
"POFUT1",0.0820188078497608,0.863957394626468,0.418,0.404,1
"C1orf35",0.0822087085300508,0.457819451883695,0.304,0.262,1
"DBNL",0.0822511831235259,-0.260528842065643,0.442,0.493,1
"CDK5RAP1",0.0824506661296446,0.610236208801926,0.229,0.184,1
"KAT2B",0.0824938057672791,0.865431577611313,0.311,0.266,1
"PSMC3IP",0.082668702360875,1.65597835441484,0.121,0.089,1
